,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time0,TimeDelta
133,2021-10-23 21:58:44.995,0 days 01:13:30.699000,77,856.1352777777784,14.955,11570,253,6,100,False,8,car,0.9042019444444448,0.16606722130650775,OnTrack,3490,-1528,1382,14.826,0.12899999999999956
134,2021-10-23 21:58:45.086,0 days 01:13:30.790000,77,854.901944444445,15.046,11008,254,6,100,False,8,pos,0.9106225000000003,0.1672493102401194,OnTrack,3522,-1472,1381,14.955,0.0909999999999993
135,2021-10-23 21:58:45.235,0 days 01:13:30.939000,77,853.6686111111118,15.195,10447,256,7,100,False,8,car,0.9212180555555559,0.16919392151972287,OnTrack,3577,-1381,1379,15.046,0.1490000000000009
136,2021-10-23 21:58:45.305,0 days 01:13:31.009000,77,852.2686111111117,15.265,10522,257,7,100,False,8,pos,0.9262152777777781,0.17011017464050754,OnTrack,3606,-1341,1379,15.195,0.07000000000000028
137,2021-10-23 21:58:45.475,0 days 01:13:31.179000,77,850.8686111111116,15.435,10598,258,7,100,False,8,car,0.9383986111111114,0.17234504907835374,OnTrack,3680,-1247,1378,15.265,0.16999999999999993
138,2021-10-23 21:58:45.506,0 days 01:13:31.210000,77,848.8019444444451,15.466,10652,259,7,100,False,8,pos,0.9406288888888892,0.17275473148711465,OnTrack,3695,-1231,1379,15.435,0.030999999999998806
139,2021-10-23 21:58:45.715,0 days 01:13:31.419000,77,846.7352777777785,15.675,10707,261,7,100,False,8,car,0.9557813888888893,0.17553281765510817,OnTrack,3806,-1126,1380,15.466,0.2090000000000014
140,2021-10-23 21:58:45.725,0 days 01:13:31.429000,77,844.8463888888896,15.685,10730,261,7,100,False,8,pos,0.9565063888888893,0.17566627552618497,OnTrack,3812,-1122,1381,15.675,0.009999999999999787
141,2021-10-23 21:58:45.945,0 days 01:13:31.649000,77,842.9575000000008,15.905,10753,262,7,100,False,8,pos,0.9725175000000003,0.17861102190807923,OnTrack,3940,-1021,1383,15.685,0.21999999999999886
142,2021-10-23 21:58:45.955,0 days 01:13:31.659000,77,841.0686111111119,15.915,10777,263,7,100,False,8,car,0.9732480555555558,0.17874501357727837,OnTrack,3945,-1016,1383,15.905,0.009999999999999787
143,2021-10-23 21:58:46.165,0 days 01:13:31.869000,77,837.9352777777784,16.125,10822,263,7,100,False,8,pos,0.9885897222222225,0.18156378120216574,OnTrack,4074,-930,1386,15.915,0.21000000000000085
144,2021-10-23 21:58:46.195,0 days 01:13:31.899000,77,834.801944444445,16.155,10868,264,7,100,False,8,car,0.9907897222222226,0.18196942317215645,OnTrack,4092,-918,1386,16.125,0.030000000000001137
145,2021-10-23 21:58:46.384,0 days 01:13:32.088000,77,831.2352777777784,16.344,10906,266,7,100,False,8,pos,1.0047547222222226,0.1845456746411469,OnTrack,4214,-846,1391,16.155,0.18900000000000006
146,2021-10-23 21:58:46.435,0 days 01:13:32.139000,77,827.6686111111118,16.395,10945,268,7,100,False,8,car,1.008551388888889,0.185242687457866,OnTrack,4248,-827,1392,16.344,0.05099999999999838
147,2021-10-23 21:58:46.585,0 days 01:13:32.289000,77,823.8352777777784,16.545,11027,268,7,100,False,8,pos,1.0197180555555558,0.1872918602684702,OnTrack,4352,-773,1395,16.395,0.15000000000000213
148,2021-10-23 21:58:46.675,0 days 01:13:32.379000,77,820.0019444444449,16.635,11109,269,7,100,False,8,car,1.026443055555556,0.18852816541628345,OnTrack,4412,-741,1396,16.545,0.08999999999999986
149,2021-10-23 21:58:46.805,0 days 01:13:32.509000,77,815.8352777777784,16.765,11132,271,7,100,False,8,pos,1.036229166666667,0.19032978032890746,OnTrack,4499,-697,1399,16.635,0.129999999999999
150,2021-10-23 21:58:46.915,0 days 01:13:32.619000,77,811.6686111111119,16.875,11155,273,7,100,False,8,car,1.0445708333333337,0.19186249806553232,OnTrack,4572,-658,1400,16.765,0.10999999999999943
151,2021-10-23 21:58:47.025,0 days 01:13:32.729000,77,806.4963888888896,16.985,11214,274,7,100,False,8,pos,1.052943055555556,0.19339776802208303,OnTrack,4647,-619,1402,16.875,0.10999999999999943
152,2021-10-23 21:58:47.195,0 days 01:13:32.899000,77,801.3241666666672,17.155,11273,275,7,100,False,8,car,1.065929166666667,0.1957810513926411,OnTrack,4760,-557,1403,16.985,0.1700000000000017
153,2021-10-23 21:58:47.245,0 days 01:13:32.949000,77,796.7241666666673,17.205,11308,276,7,100,False,8,pos,1.0697625000000002,0.19648622278051137,OnTrack,4793,-538,1404,17.155,0.04999999999999716
154,2021-10-23 21:58:47.435,0 days 01:13:33.139000,77,792.1241666666674,17.395,11343,278,7,100,False,8,car,1.0844347222222226,0.19917645240542936,OnTrack,4912,-456,1404,17.205,0.19000000000000128
155,2021-10-23 21:58:47.465,0 days 01:13:33.169000,77,787.6575000000006,17.425,11341,278,7,100,False,8,pos,1.0867513888888893,0.19960088584550573,OnTrack,4931,-443,1405,17.395,0.030000000000001137
156,2021-10-23 21:58:47.675,0 days 01:13:33.379000,77,783.1908333333338,17.635,11340,278,7,100,False,8,car,1.102968055555556,0.20257185341821768,OnTrack,5062,-343,1404,17.425,0.21000000000000085
157,2021-10-23 21:58:47.685,0 days 01:13:33.389000,77,779.8325000000004,17.645,11385,278,7,100,False,8,pos,1.1037402777777783,0.20271377097707047,OnTrack,5069,-339,1405,17.635,0.00999999999999801
158,2021-10-23 21:58:47.905,0 days 01:13:33.609000,77,776.4741666666671,17.865,11430,279,7,100,False,8,pos,1.1207902777777783,0.20584783701489107,OnTrack,5204,-235,1405,17.645,0.21999999999999886
159,2021-10-23 21:58:47.954,0 days 01:13:33.658000,77,773.1158333333337,17.914,11476,280,7,100,False,8,car,1.1246013888888897,0.20654740388462986,OnTrack,5233,-210,1404,17.865,0.04900000000000304
160,2021-10-23 21:58:48.125,0 days 01:13:33.829000,77,768.9825000000005,18.085,11497,280,7,100,False,8,pos,1.1379013888888896,0.20899115205520566,OnTrack,5331,-124,1403,17.914,0.17099999999999937
161,2021-10-23 21:58:48.194,0 days 01:13:33.898000,77,764.8491666666673,18.154,11519,281,7,100,False,8,car,1.1432872222222228,0.2099794459155417,OnTrack,5366,-87,1402,18.085,0.06899999999999906
162,2021-10-23 21:58:48.326,0 days 01:13:34.030000,77,761.015833333334,18.286,11568,281,7,100,False,8,pos,1.1535905555555563,0.2118747251829783,OnTrack,5428,-12,1401,18.154,0.13200000000000145
163,2021-10-23 21:58:48.434,0 days 01:13:34.138000,77,757.1825000000006,18.394,11618,282,7,100,False,8,car,1.162050555555556,0.21342370161916147,OnTrack,5472,61,1400,18.286,0.10799999999999699
164,2021-10-23 21:58:48.545,0 days 01:13:34.249000,77,753.1380555555561,18.505,11551,281,7,100,False,8,pos,1.1707147222222227,0.21500920720382682,OnTrack,5516,141,1399,18.394,0.11100000000000065
165,2021-10-23 21:58:48.714,0 days 01:13:34.418000,77,749.0936111111116,18.674,11485,281,7,100,False,8,car,1.1839061111111115,0.21742775065522535,OnTrack,5582,258,1396,18.505,0.16900000000000048
166,2021-10-23 21:58:48.765,0 days 01:13:34.469000,77,745.6269444444448,18.725,11611,283,7,100,False,8,pos,1.1879152777777784,0.2181642503082298,OnTrack,5602,294,1396,18.674,0.05100000000000193
167,2021-10-23 21:58:48.954,0 days 01:13:34.658000,77,742.160277777778,18.914,11738,285,7,100,False,8,car,1.2028777777777784,0.22090864737696878,OnTrack,5675,422,1395,18.725,0.18900000000000006
168,2021-10-23 21:58:48.985,0 days 01:13:34.689000,77,739.8936111111115,18.945,11703,284,7,95,False,8,pos,1.2053233333333337,0.2213576200225786,OnTrack,5688,444,1395,18.914,0.030999999999998806
169,2021-10-23 21:58:49.186,0 days 01:13:34.890000,77,737.6269444444448,19.146,11668,283,7,90,False,8,pos,1.221124166666667,0.2242509585201477,OnTrack,5769,578,1392,18.945,0.2010000000000005
170,2021-10-23 21:58:49.194,0 days 01:13:34.898000,77,735.3602777777783,19.154,11634,283,7,85,False,8,car,1.2217530555555558,0.22436511675329637,OnTrack,5772,583,1391,19.146,0.007999999999999119
171,2021-10-23 21:58:49.395,0 days 01:13:35.099000,77,730.2794444444448,19.355,11379,278,7,82,False,8,car,1.2372747222222225,0.2272087651015066,OnTrack,5864,705,1389,19.154,0.2010000000000005
172,2021-10-23 21:58:49.406,0 days 01:13:35.110000,77,728.390555555556,19.366,11338,277,7,82,False,8,pos,1.2381211111111112,0.22736347149616168,OnTrack,5870,712,1389,19.355,0.010999999999999233
173,2021-10-23 21:58:49.625,0 days 01:13:35.329000,77,726.5016666666671,19.585,11297,276,7,82,False,8,pos,1.2549111111111113,0.2304282564092348,OnTrack,5986,827,1386,19.366,0.2190000000000012
174,2021-10-23 21:58:49.635,0 days 01:13:35.339000,77,724.6127777777783,19.595,11256,275,7,82,False,8,car,1.255675,0.23056752509617123,OnTrack,5991,831,1385,19.585,0.00999999999999801
175,2021-10-23 21:58:49.845,0 days 01:13:35.549000,77,722.2461111111115,19.805,11198,274,7,82,False,8,pos,1.2716583333333336,0.23348394188182048,OnTrack,6123,916,1383,19.595,0.21000000000000085
176,2021-10-23 21:58:49.875,0 days 01:13:35.579000,77,719.8794444444447,19.835,11141,273,7,82,False,8,car,1.2739333333333336,0.23390185774542016,OnTrack,6144,926,1382,19.805,0.030000000000001137
177,2021-10-23 21:58:50.046,0 days 01:13:35.750000,77,717.7127777777781,20.006,11126,273,7,78,False,8,pos,1.2869008333333336,0.23629286169737318,OnTrack,6274,985,1382,19.835,0.17099999999999937
178,2021-10-23 21:58:50.115,0 days 01:13:35.819000,77,715.5461111111115,20.075,11111,274,7,75,False,8,car,1.2921525000000003,0.23724840406737693,OnTrack,6323,1008,1381,20.006,0.06899999999999906
179,2021-10-23 21:58:50.266,0 days 01:13:35.970000,77,713.8461111111114,20.226,10941,270,7,72,False,8,pos,1.3034775000000003,0.23930460436392195,OnTrack,6421,1063,1381,20.075,0.1509999999999998
180,2021-10-23 21:58:50.355,0 days 01:13:36.059000,77,712.1461111111114,20.315,10771,266,7,69,False,8,car,1.3100536111111116,0.2404972410076708,OnTrack,6470,1100,1381,20.226,0.08900000000000219
181,2021-10-23 21:58:50.485,0 days 01:13:36.189000,77,710.8461111111112,20.445,10703,262,7,72,False,8,pos,1.3195147222222228,0.2422165445513334,OnTrack,6533,1166,1382,20.315,0.129999999999999
182,2021-10-23 21:58:50.595,0 days 01:13:36.299000,77,709.546111111111,20.555,10635,259,7,75,False,8,car,1.3274286111111115,0.24366058223900952,OnTrack,6580,1231,1381,20.445,0.10999999999999943
183,2021-10-23 21:58:50.705,0 days 01:13:36.409000,77,708.546111111111,20.665,10573,258,7,79,False,8,pos,1.3353119444444448,0.2451029223627238,OnTrack,6623,1302,1382,20.555,0.10999999999999943
184,2021-10-23 21:58:50.835,0 days 01:13:36.539000,77,707.546111111111,20.795,10512,257,7,84,False,8,car,1.3445925000000005,0.24679949612493252,OnTrack,6666,1384,1382,20.665,0.13000000000000256
185,2021-10-23 21:58:50.906,0 days 01:13:36.610000,77,706.8794444444444,20.866,10501,255,7,87,False,8,pos,1.349621666666667,0.24771932883815034,OnTrack,6686,1431,1383,20.795,0.07099999999999795
186,2021-10-23 21:58:51.075,0 days 01:13:36.779000,77,706.2127777777778,21.035,10491,254,7,90,False,8,car,1.3615455555555558,0.24990176899273184,OnTrack,6721,1545,1382,20.866,0.16900000000000048
187,2021-10-23 21:58:51.126,0 days 01:13:36.830000,77,705.6461111111112,21.086,10518,255,7,95,False,8,pos,1.3651580555555556,0.2505639614322363,OnTrack,6731,1581,1382,21.035,0.05099999999999838
188,2021-10-23 21:58:51.315,0 days 01:13:37.019000,77,705.0794444444446,21.275,10545,256,7,100,False,8,car,1.3785980555555555,0.2530284692059469,OnTrack,6763,1715,1380,21.086,0.18900000000000006
189,2021-10-23 21:58:51.346,0 days 01:13:37.050000,77,704.7127777777777,21.306,10630,256,7,100,False,8,pos,1.3808025000000002,0.2534325339512255,OnTrack,6768,1738,1380,21.275,0.03100000000000236
190,2021-10-23 21:58:51.555,0 days 01:13:37.259000,77,704.3461111111108,21.515,10716,256,7,100,False,8,car,1.3956647222222223,0.25615516941916205,OnTrack,6802,1883,1379,21.306,0.20899999999999963
191,2021-10-23 21:58:51.565,0 days 01:13:37.269000,77,704.1683333333332,21.525,10633,256,7,92,False,8,pos,1.3963758333333331,0.2562855522585594,OnTrack,6804,1890,1379,21.515,0.00999999999999801
192,2021-10-23 21:58:51.766,0 days 01:13:37.470000,77,703.9905555555555,21.726,10550,256,7,84,False,8,pos,1.4106691666666664,0.258912699469512,OnTrack,6849,2023,1378,21.525,0.2010000000000005
193,2021-10-23 21:58:51.795,0 days 01:13:37.499000,77,703.8127777777779,21.755,10467,257,7,76,False,8,car,1.412739444444444,0.259294083305085,OnTrack,6856,2042,1377,21.726,0.028999999999999915
194,2021-10-23 21:58:51.986,0 days 01:13:37.690000,77,703.5461111111113,21.946,10390,258,7,63,False,8,pos,1.4264277777777776,0.26181712609439733,OnTrack,6917,2165,1377,21.755,0.1910000000000025
195,2021-10-23 21:58:52.035,0 days 01:13:37.739000,77,703.2794444444446,21.995,10313,259,7,50,False,8,car,1.4299530555555553,0.2624574245364238,OnTrack,6934,2194,1376,21.946,0.04899999999999949
196,2021-10-23 21:58:52.205,0 days 01:13:37.909000,77,703.4794444444444,22.165,10170,255,7,48,False,8,pos,1.4419947222222218,0.26463965946928286,OnTrack,7004,2292,1377,21.995,0.16999999999999815
197,2021-10-23 21:58:52.275,0 days 01:13:37.979000,77,703.6794444444442,22.235,10027,251,7,46,False,8,car,1.4468752777777774,0.26552305638609947,OnTrack,7035,2328,1376,22.165,0.07000000000000028
198,2021-10-23 21:58:52.425,0 days 01:13:38.129000,77,704.2127777777777,22.385,10537,247,7,51,False,8,pos,1.4571669444444442,0.2673892204567818,OnTrack,7109,2401,1377,22.235,0.15000000000000213
199,2021-10-23 21:58:52.515,0 days 01:13:38.219000,77,704.7461111111111,22.475,11048,243,7,57,False,8,car,1.4632419444444442,0.26849097885411227,OnTrack,7155,2442,1377,22.385,0.08999999999999986
200,2021-10-23 21:58:52.644,0 days 01:13:38.348000,77,705.712777777778,22.604,10984,239,7,60,False,8,pos,1.4718061111111107,0.2700463381275611,OnTrack,7224,2497,1379,22.475,0.12899999999999778
201,2021-10-23 21:58:52.755,0 days 01:13:38.459000,77,706.6794444444449,22.715,10921,235,6,64,False,8,car,1.479051944444444,0.27136119194046204,OnTrack,7283,2539,1379,22.604,0.11100000000000065
202,2021-10-23 21:58:52.845,0 days 01:13:38.549000,77,707.9127777777785,22.805,10817,231,6,69,False,8,pos,1.4848269444444442,0.2724107414354885,OnTrack,7332,2571,1380,22.715,0.08999999999999986
203,2021-10-23 21:58:52.995,0 days 01:13:38.699000,77,709.1461111111121,22.955,10714,228,6,74,False,8,car,1.494326944444444,0.2741459093178567,OnTrack,7413,2619,1381,22.805,0.14999999999999858
204,2021-10-23 21:58:53.065,0 days 01:13:38.769000,77,710.7405555555563,23.025,10857,228,6,78,False,8,pos,1.4987602777777773,0.2749611677119631,OnTrack,7453,2640,1382,22.955,0.07000000000000028
205,2021-10-23 21:58:53.275,0 days 01:13:38.979000,77,712.3350000000005,23.235,11000,229,6,82,False,8,car,1.5121186111111107,0.2774089955429764,OnTrack,7575,2694,1384,23.025,0.21000000000000085
206,2021-10-23 21:58:53.285,0 days 01:13:38.989000,77,713.379444444445,23.245,10897,227,6,82,False,8,pos,1.5127491666666664,0.2775243053821235,OnTrack,7581,2697,1385,23.235,0.010000000000001563
207,2021-10-23 21:58:53.505,0 days 01:13:39.209000,77,714.4238888888895,23.465,10794,226,6,82,False,8,pos,1.5265602777777774,0.2800419758862363,OnTrack,7711,2739,1388,23.245,0.21999999999999886
208,2021-10-23 21:58:53.515,0 days 01:13:39.219000,77,715.4683333333339,23.475,10691,225,6,83,False,8,car,1.5271852777777775,0.2801570719022475,OnTrack,7717,2740,1388,23.465,0.010000000000001563
209,2021-10-23 21:58:53.725,0 days 01:13:39.429000,77,717.0016666666675,23.685,10766,226,6,83,False,8,pos,1.5403686111111106,0.28259401619090097,OnTrack,7846,2756,1392,23.475,0.2099999999999973
210,2021-10-23 21:58:53.755,0 days 01:13:39.459000,77,718.535000000001,23.715,10842,228,6,83,False,8,car,1.5422686111111106,0.28294178927964214,OnTrack,7864,2756,1392,23.685,0.030000000000001137
211,2021-10-23 21:58:53.945,0 days 01:13:39.649000,77,720.1683333333344,23.905,10840,227,6,88,False,8,pos,1.5542491666666662,0.285135001956563,OnTrack,7987,2750,1395,23.715,0.19000000000000128
212,2021-10-23 21:58:53.995,0 days 01:13:39.699000,77,721.8016666666679,23.955,10839,227,6,94,False,8,car,1.5574019444444438,0.285714292984329,OnTrack,8018,2745,1395,23.905,0.04999999999999716
213,2021-10-23 21:58:54.165,0 days 01:13:39.869000,77,723.4016666666676,24.125,10944,228,6,97,False,8,pos,1.5681686111111106,0.28769897355623697,OnTrack,8124,2724,1398,23.955,0.1700000000000017
214,2021-10-23 21:58:54.235,0 days 01:13:39.939000,77,725.0016666666672,24.195,11049,230,6,100,False,8,car,1.5726408333333328,0.28852343770713945,OnTrack,8166,2711,1399,24.125,0.07000000000000028
215,2021-10-23 21:58:54.385,0 days 01:13:40.089000,77,726.5286111111119,24.345,11159,232,6,100,False,8,pos,1.5823074999999993,0.2903047880483991,OnTrack,8261,2677,1402,24.195,0.14999999999999858
216,2021-10-23 21:58:54.474,0 days 01:13:40.178000,77,728.0555555555566,24.434,11270,234,6,100,False,8,car,1.5880924999999995,0.2913695287898912,OnTrack,8326,2650,1403,24.345,0.08900000000000219
217,2021-10-23 21:58:54.586,0 days 01:13:40.290000,77,729.5555555555565,24.546,11287,235,6,100,False,8,pos,1.5954036111111105,0.2927164881539655,OnTrack,8410,2616,1404,24.434,0.11199999999999832
218,2021-10-23 21:58:54.714,0 days 01:13:40.418000,77,731.0555555555563,24.674,11304,237,6,100,False,8,car,1.603830277777777,0.29426416922165677,OnTrack,8487,2579,1405,24.546,0.1280000000000001
219,2021-10-23 21:58:54.805,0 days 01:13:40.509000,77,732.5222222222229,24.765,11348,238,6,100,False,8,pos,1.6098463888888883,0.29536888089964297,OnTrack,8540,2551,1406,24.674,0.09100000000000108
220,2021-10-23 21:58:54.954,0 days 01:13:40.658000,77,733.9888888888895,24.914,11392,240,6,100,False,8,car,1.6197797222222217,0.29719545067154596,OnTrack,8634,2496,1406,24.765,0.1490000000000009
221,2021-10-23 21:58:55.025,0 days 01:13:40.729000,77,735.3222222222229,24.985,11343,242,6,81,False,8,pos,1.6245524999999994,0.2980797010547346,OnTrack,8679,2472,1407,24.914,0.07099999999999795
222,2021-10-23 21:58:55.194,0 days 01:13:40.898000,77,736.6555555555562,25.154,11295,245,6,62,True,8,car,1.6360538888888883,0.30018780048497445,OnTrack,8781,2421,1407,24.985,0.16900000000000048
223,2021-10-23 21:58:55.245,0 days 01:13:40.949000,77,738.322222222223,25.205,11032,240,6,53,True,8,pos,1.639453888888888,0.3008097960512596,OnTrack,8812,2409,1407,25.154,0.05099999999999838
224,2021-10-23 21:58:55.434,0 days 01:13:41.138000,77,739.9888888888897,25.394,10769,235,6,44,True,8,car,1.6517913888888882,0.3030580135713242,OnTrack,8929,2372,1406,25.205,0.18900000000000006
225,2021-10-23 21:58:55.446,0 days 01:13:41.150000,77,741.3000000000006,25.406,10722,232,6,43,True,8,pos,1.6525647222222215,0.30319841932858355,OnTrack,8937,2370,1406,25.394,0.012000000000000455
226,2021-10-23 21:58:55.666,0 days 01:13:41.370000,77,742.6111111111115,25.626,10675,229,6,42,True,8,pos,1.6665591666666661,0.3057277982247161,OnTrack,9073,2339,1403,25.406,0.22000000000000242
227,2021-10-23 21:58:55.674,0 days 01:13:41.378000,77,743.9222222222224,25.634,10629,226,6,41,True,8,car,1.6670613888888883,0.3058183036033032,OnTrack,9077,2338,1402,25.626,0.007999999999999119
228,2021-10-23 21:58:55.875,0 days 01:13:41.579000,77,747.551388888889,25.835,10081,219,6,47,False,8,car,1.6792888888888884,0.3080584438488357,OnTrack,9196,2328,1401,25.634,0.2010000000000005
229,2021-10-23 21:58:55.885,0 days 01:13:41.589000,77,748.7736111111113,25.845,10070,216,6,55,False,8,pos,1.6798888888888883,0.3081680655312812,OnTrack,9202,2329,1401,25.835,0.00999999999999801
230,2021-10-23 21:58:56.105,0 days 01:13:41.809000,77,749.9958333333337,26.065,10060,214,6,64,False,8,pos,1.6929666666666663,0.3105410038442118,OnTrack,9321,2354,1399,25.845,0.22000000000000242
231,2021-10-23 21:58:56.115,0 days 01:13:41.819000,77,751.218055555556,26.075,10050,212,6,73,False,8,car,1.693555555555555,0.31064774246290444,OnTrack,9326,2356,1398,26.065,0.00999999999999801
232,2021-10-23 21:58:56.306,0 days 01:13:42.010000,77,751.4513888888894,26.266,10043,210,6,77,False,8,pos,1.7046972222222216,0.31267697771828595,OnTrack,9430,2408,1397,26.075,0.19099999999999895
233,2021-10-23 21:58:56.355,0 days 01:13:42.059000,77,751.6847222222227,26.315,10037,209,6,81,False,8,car,1.707541944444444,0.3132004000588496,OnTrack,9456,2423,1396,26.266,0.04900000000000304
234,2021-10-23 21:58:56.526,0 days 01:13:42.230000,77,750.8847222222225,26.486,10107,210,6,82,False,8,pos,1.717516944444444,0.3150446134317846,OnTrack,9545,2480,1397,26.315,0.17099999999999937
235,2021-10-23 21:58:56.595,0 days 01:13:42.299000,77,750.0847222222224,26.555,10178,212,6,83,False,8,car,1.7215802777777773,0.3157896986729183,OnTrack,9579,2503,1397,26.486,0.06899999999999906
236,2021-10-23 21:58:56.745,0 days 01:13:42.449000,77,748.6180555555558,26.705,10179,212,6,86,False,8,pos,1.7304136111111106,0.3174038704241443,OnTrack,9651,2556,1398,26.555,0.14999999999999858
237,2021-10-23 21:58:56.835,0 days 01:13:42.539000,77,747.1513888888892,26.795,10180,212,6,90,False,8,car,1.7357136111111109,0.3183789972869871,OnTrack,9691,2589,1398,26.705,0.09000000000000341
238,2021-10-23 21:58:56.965,0 days 01:13:42.669000,77,744.6847222222226,26.925,10310,214,6,95,False,8,pos,1.7434413888888887,0.31980579143882104,OnTrack,9746,2643,1400,26.795,0.129999999999999
239,2021-10-23 21:58:57.075,0 days 01:13:42.779000,77,742.218055555556,27.035,10440,217,6,100,False,8,car,1.7500719444444441,0.32102936426459516,OnTrack,9790,2692,1401,26.925,0.10999999999999943
240,2021-10-23 21:58:57.185,0 days 01:13:42.889000,77,739.0847222222227,27.145,10522,219,6,100,False,8,pos,1.7567636111111107,0.322267392073177,OnTrack,9833,2745,1404,27.035,0.10999999999999943
241,2021-10-23 21:58:57.315,0 days 01:13:43.019000,77,735.9513888888894,27.275,10604,222,6,100,False,8,car,1.7647802777777772,0.32374079960574265,OnTrack,9881,2809,1407,27.145,0.129999999999999
242,2021-10-23 21:58:57.386,0 days 01:13:43.090000,77,732.3847222222226,27.346,10492,221,6,58,False,8,pos,1.7691388888888884,0.32454577709375315,OnTrack,9908,2844,1409,27.275,0.0710000000000015
243,2021-10-23 21:58:57.555,0 days 01:13:43.259000,77,728.8180555555559,27.515,10381,221,6,16,True,8,car,1.7795136111111107,0.3264400212741822,OnTrack,9971,2919,1411,27.346,0.16900000000000048
244,2021-10-23 21:58:57.606,0 days 01:13:43.310000,77,725.4513888888893,27.566,10365,214,6,8,True,8,pos,1.7825452777777773,0.32699543123092395,OnTrack,9989,2939,1413,27.515,0.05099999999999838
245,2021-10-23 21:58:57.795,0 days 01:13:43.499000,77,722.0847222222226,27.755,10349,207,6,1,True,8,car,1.7934127777777773,0.3289682515247116,OnTrack,10042,2998,1419,27.566,0.18900000000000006
246,2021-10-23 21:58:57.825,0 days 01:13:43.529000,77,719.1847222222225,27.785,10078,196,6,0,True,8,pos,1.7950461111111107,0.32926506155899965,OnTrack,10052,3009,1420,27.755,0.030000000000001137
247,2021-10-23 21:58:58.035,0 days 01:13:43.739000,77,716.2847222222224,27.995,9808,186,5,0,True,8,car,1.8058961111111107,0.3312399946483757,OnTrack,10127,3092,1425,27.785,0.21000000000000085
248,2021-10-23 21:58:58.045,0 days 01:13:43.749000,77,714.3958333333335,28.005,10074,183,5,0,True,8,pos,1.806404444444444,0.3313319171601541,OnTrack,10131,3096,1426,27.995,0.00999999999999801
249,2021-10-23 21:58:58.246,0 days 01:13:43.950000,77,712.5069444444446,28.206,10340,180,5,0,True,8,pos,1.8164544444444441,0.33314752820818555,OnTrack,10204,3161,1431,28.005,0.2010000000000005
250,2021-10-23 21:58:58.275,0 days 01:13:43.979000,77,710.6180555555557,28.235,10607,177,4,1,True,8,car,1.8178802777777774,0.333401814717669,OnTrack,10215,3169,1431,28.206,0.028999999999999915
251,2021-10-23 21:58:58.466,0 days 01:13:44.170000,77,707.951388888889,28.426,10289,171,4,3,True,8,pos,1.8269527777777774,0.3350236492673801,OnTrack,10292,3215,1437,28.235,0.19099999999999895
252,2021-10-23 21:58:58.515,0 days 01:13:44.219000,77,705.2847222222224,28.475,9971,166,4,6,True,8,car,1.829212222222222,0.3354292843871757,OnTrack,10312,3224,1437,28.426,0.04900000000000304
253,2021-10-23 21:58:58.686,0 days 01:13:44.390000,77,702.6847222222225,28.646,9751,162,4,4,True,8,pos,1.836907222222222,0.33681968338292295,OnTrack,10384,3252,1441,28.475,0.17099999999999937
254,2021-10-23 21:58:58.755,0 days 01:13:44.459000,77,700.0847222222226,28.715,9531,159,4,3,True,8,car,1.839954722222222,0.33737125834772724,OnTrack,10413,3259,1442,28.646,0.06899999999999906
255,2021-10-23 21:58:58.904,0 days 01:13:44.608000,77,697.618055555556,28.864,9276,156,4,5,True,8,pos,1.8464113888888887,0.3385450127087507,OnTrack,10477,3268,1447,28.715,0.1490000000000009
256,2021-10-23 21:58:58.995,0 days 01:13:44.699000,77,695.1513888888894,28.955,9022,153,4,8,False,8,car,1.8502788888888886,0.3392399502720316,OnTrack,10515,3269,1448,28.864,0.09099999999999753
257,2021-10-23 21:58:59.105,0 days 01:13:44.809000,77,692.8847222222228,29.065,9018,148,4,24,False,8,pos,1.854801111111111,0.34005046634827685,OnTrack,10561,3268,1451,28.955,0.11000000000000298
258,2021-10-23 21:58:59.235,0 days 01:13:44.939000,77,690.6180555555561,29.195,9015,143,4,41,False,8,car,1.8599649999999996,0.3409865054692572,OnTrack,10613,3262,1454,29.065,0.129999999999999
259,2021-10-23 21:58:59.325,0 days 01:13:45.029000,77,688.4513888888894,29.285,9076,142,4,48,False,8,pos,1.8635149999999996,0.34163523662605033,OnTrack,10649,3256,1456,29.195,0.08999999999999986
260,2021-10-23 21:58:59.475,0 days 01:13:45.179000,77,686.2847222222226,29.435,9137,142,4,55,False,8,car,1.8694316666666662,0.3427208469937749,OnTrack,10706,3240,1458,29.285,0.14999999999999858
261,2021-10-23 21:58:59.545,0 days 01:13:45.249000,77,684.118055555556,29.505,9188,143,4,60,False,8,pos,1.8722122222222217,0.343231138036473,OnTrack,10733,3231,1460,29.435,0.07000000000000028
262,2021-10-23 21:58:59.715,0 days 01:13:45.419000,77,681.9513888888894,29.675,9239,144,4,65,False,8,car,1.8790122222222219,0.34447961586370845,OnTrack,10794,3202,1464,29.505,0.1700000000000017
263,2021-10-23 21:58:59.765,0 days 01:13:45.469000,77,679.9847222222228,29.725,9368,145,4,70,False,8,pos,1.8810261111111108,0.34484895452095826,OnTrack,10812,3193,1466,29.675,0.05000000000000071
264,2021-10-23 21:58:59.955,0 days 01:13:45.659000,77,678.0180555555562,29.915,9497,146,4,76,False,8,car,1.8887316666666663,0.3462628120790577,OnTrack,10876,3151,1470,29.725,0.18999999999999773
