,Unnamed: 0,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Delta,Time0,TimeDelta,TimeIndy,TimeIndy0,TimeIndyDelta,Distance0,DistanceDelta,IndySpeed,SpeedDelta
535,537,2018-10-20 21:59:57.731,0 days 01:14:57.667000,,,70.815,6139,86,3,0,False,8,car,4.248676666666667,0.7766505685978454,OnTrack,2843.0486719308105,2871.908501754682,1340,11.614027276556005,70.683,0.1319999999999908,82.429027276556,82.2747611130378,0.15426616351820144,4.245523333333335,0.003153333333332675,73.58710258363455,12.412897416365453
536,538,2018-10-20 21:59:57.899,0 days 01:14:57.835000,,,70.983,6386,87,3,19,False,8,pos,4.252736666666667,0.7774118950406002,OnTrack,2848.1341834879963,2835.3110871753215,1341,11.64178240046213,70.815,0.16800000000000637,82.62478240046214,82.429027276556,0.1957551239061388,4.248676666666667,0.0040599999999999525,74.66471226065045,12.335287739349553
537,539,2018-10-20 21:59:57.970,0 days 01:14:57.906000,,,71.054,6634,89,3,39,False,8,car,4.254491944444445,0.7777295275888313,OnTrack,2851.5165423150015,2819.6551786483483,1341,11.653313029167245,70.983,0.07099999999999795,82.70731302916725,82.62478240046214,0.08253062870511485,4.252736666666667,0.0017552777777778417,76.56551390851828,12.434486091481716
538,540,2018-10-20 21:59:58.171,0 days 01:14:58.107000,,,71.255,7009,86,3,45,False,8,car,4.2592936111111115,0.7786063497936258,OnTrack,2864.0125822758364,2777.4117942280545,1342,11.685394663381672,71.054,0.2009999999999934,82.94039466338167,82.70731302916725,0.23308163421441463,4.254491944444445,0.004801666666666371,74.16285739655203,11.837142603447973
539,541,2018-10-20 21:59:58.199,0 days 01:14:58.135000,,,71.283,7167,89,3,48,False,8,pos,4.259985833333334,0.7787326947373465,OnTrack,2866.17192721428,2771.3978749218186,1343,11.689808449117866,71.255,0.028000000000005798,82.97280844911786,82.94039466338167,0.03241378573619613,4.2592936111111115,0.0006922222222227603,76.88086853795504,12.119131462044962
540,542,2018-10-20 21:59:58.411,0 days 01:14:58.347000,,,71.495,7326,92,3,51,False,8,car,4.265403611111112,0.7797263448348071,OnTrack,2885.7434224210306,2725.061875019919,1342,11.722911430485503,71.283,0.2120000000000033,83.21791143048551,82.97280844911786,0.2451029813676513,4.259985833333334,0.005417777777777744,79.57471545702714,12.425284542972861
541,543,2018-10-20 21:59:58.499,0 days 01:14:58.435000,,,71.583,7662,93,3,55,False,8,pos,4.267676944444445,0.7801406306166114,OnTrack,2895.18637950171,2706.034956618832,1343,11.736536003965323,71.495,0.08799999999999386,83.31953600396533,83.21791143048551,0.10162457347981046,4.265403611111112,0.0022733333333331274,80.53170330525576,12.46829669474424
542,544,2018-10-20 21:59:58.651,0 days 01:14:58.587000,,,71.735,7999,94,3,59,False,8,car,4.271645833333334,0.7808706875942749,OnTrack,2913.060955213368,2673.4632259323416,1343,11.759998838233564,71.583,0.15200000000000102,83.49499883823356,83.31953600396533,0.17546283426823095,4.267676944444445,0.003968888888889133,81.43034996322206,12.569650036777944
543,545,2018-10-20 21:59:58.800,0 days 01:14:58.736000,,,71.884,8236,98,3,64,False,8,pos,4.275701944444445,0.7816355801843194,OnTrack,2932.777179337529,2641.059419565498,1344,11.782988249696416,71.735,0.1490000000000009,83.66698824969642,83.49499883823356,0.17198941146286018,4.271645833333334,0.004056111111110816,84.90057542380816,13.099424576191836
544,546,2018-10-20 21:59:58.891,0 days 01:14:58.827000,,,71.975,8474,103,3,69,False,8,car,4.278305555555556,0.7821245950860324,OnTrack,2946.08697091861,2620.6725443704927,1344,11.797049534228739,71.884,0.09099999999999397,83.77204953422873,83.66698824969642,0.10506128453231156,4.275701944444445,0.0026036111111107374,89.2145954784704,13.7854045215296
545,547,2018-10-20 21:59:59.100,0 days 01:14:59.036000,,,72.184,9008,107,3,74,False,8,pos,4.284517500000001,0.7833056762137605,OnTrack,2979.6026680384666,2572.9901528974488,1345,11.829484060134083,71.975,0.20900000000000318,84.01348406013408,83.77204953422873,0.24143452590534764,4.278305555555556,0.006211944444444839,92.62552617999899,14.374473820001015
546,548,2018-10-20 21:59:59.131,0 days 01:14:59.067000,,,72.215,9543,112,3,79,False,8,car,4.285481944444445,0.7834880673100794,OnTrack,2984.9993089767336,2565.6750615739356,1345,11.834318550497882,72.184,0.03100000000000591,84.04931855049789,84.01348406013408,0.035834490363811256,4.284517500000001,0.0009644444444445455,96.88989475644077,15.110105243559232
547,549,2018-10-20 21:59:59.371,0 days 01:14:59.307000,,,72.455,10610,122,3,85,False,8,car,4.2936152777777785,0.784973278125559,OnTrack,3032.0840277310353,2504.3690431603823,1344,11.872039542782897,72.215,0.23999999999999488,84.3270395427829,84.04931855049789,0.2777209922850119,4.285481944444445,0.008133333333333326,105.42955272877354,16.570447271226456
548,550,2018-10-20 21:59:59.400,0 days 01:14:59.336000,,,72.484,11096,129,3,87,False,8,pos,4.294654444444445,0.7851641479635333,OnTrack,3038.2607949159046,2496.538206300628,1345,11.876635629306318,72.455,0.028999999999996362,84.36063562930632,84.3270395427829,0.03359608652341706,4.2936152777777785,0.001039166666666702,111.35225519176423,17.64774480823577
549,551,2018-10-20 21:59:59.610,0 days 01:14:59.546000,,,72.694,11582,137,3,89,False,8,car,4.3026461111111125,0.7866341475835936,OnTrack,3086.6102414742013,2436.0448866081897,1345,11.910118856704646,72.484,0.21000000000000796,84.60411885670464,84.36063562930632,0.24348322739832895,4.294654444444445,0.007991666666667285,118.16008974176954,18.83991025823046
550,552,2018-10-20 21:59:59.700,0 days 01:14:59.636000,,,72.784,11862,145,3,94,False,8,pos,4.306271111111113,0.7873198614275988,OnTrack,3108.9487832603545,2408.4660991750293,1346,11.924554605782001,72.694,0.09000000000000341,84.70855460578201,84.60411885670464,0.10443574907736775,4.3026461111111125,0.0036250000000004334,124.95721163769223,20.042788362307775
551,553,2018-10-20 21:59:59.811,0 days 01:14:59.747000,,,72.895,12142,153,3,100,False,8,car,4.310988611111113,0.788194075459565,OnTrack,3138.295662222619,2372.4685792921805,1346,11.942406412332728,72.784,0.11099999999999,84.83740641233273,84.70855460578201,0.12885180655071338,4.306271111111113,0.00471749999999993,131.80257580102761,21.197424198972385
